proxy,status,location,real_location,error
http://36.159.89.121:80,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://86.98.222.23:8080,0,Asia/Dubai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc550>, 'Connection to 86.98.222.23 timed out. (connect timeout=5)')))"
http://103.125.160.178:83,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bdf60>, 'Connection to 103.125.160.178 timed out. (connect timeout=5)')))"
http://116.172.66.186:12798,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed4f40>, 'Connection to 116.172.66.186 timed out. (connect timeout=5)')))"
http://72.10.160.172:19377,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7bc10c0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://45.252.183.249:5619,0,Europe/Amsterdam,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc1450>, 'Connection to 45.252.183.249 timed out. (connect timeout=5)')))"
http://51.89.25.53:3128,0,Europe/London,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677a5f0>, 'Connection to 51.89.25.53 timed out. (connect timeout=5)')))"
http://27.70.234.140:10005,0,Asia/Ho_Chi_Minh,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be230>, 'Connection to 27.70.234.140 timed out. (connect timeout=5)')))"
socks4://51.89.21.99:5501,0,Europe/London,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b677ac20>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://157.245.107.229:80,0,Asia/Kolkata,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7ed4bb0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.213.218.79:20915,0,Asia/Bangkok,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed7850>, 'Connection to 103.213.218.79 timed out. (connect timeout=5)')))"
http://117.72.84.206:3128,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed5270>, 'Connection to 117.72.84.206 timed out. (connect timeout=5)')))"
http://27.189.133.148:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bda50>, 'Connection to 27.189.133.148 timed out. (connect timeout=5)')))"
socks4://185.42.12.45:49012,0,Europe/Moscow,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7bc16c0>: Failed to establish a new connection: Connection closed unexpectedly'))"
http://77.83.246.25:80,0,Europe/Warsaw,Failed,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
http://189.201.153.90:999,0,America/Mexico_City,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677b6a0>, 'Connection to 189.201.153.90 timed out. (connect timeout=5)')))"
http://61.186.243.6:9002,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc01c0>, 'Connection to 61.186.243.6 timed out. (connect timeout=5)')))"
http://106.115.87.35:9100,0,Asia/Shanghai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://119.3.113.151:9094,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://67.43.228.250:15703,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bca30>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://106.120.183.118:12798,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc2800>, 'Connection to 106.120.183.118 timed out. (connect timeout=5)')))"
http://67.43.228.253:15703,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b677a290>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://203.19.38.114:1080,0,Asia/Hong_Kong,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://178.250.136.20:3128,0,Europe/Belgrade,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed6140>, 'Connection to 178.250.136.20 timed out. (connect timeout=5)')))"
http://185.26.232.26:8080,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed50c0>, 'Connection to 185.26.232.26 timed out. (connect timeout=5)')))"
http://36.93.214.253:8080,200,Asia/Jakarta,Asia/Jakarta,
http://47.91.65.23:3128,0,Europe/Berlin,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://41.59.90.171:80,0,Africa/Dar_es_Salaam,Failed,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
http://208.67.28.27:58090,0,America/Chicago,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd300>, 'Connection to 208.67.28.27 timed out. (connect timeout=5)')))"
http://103.227.187.3:6080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd2d0>, 'Connection to 103.227.187.3 timed out. (connect timeout=5)')))"
http://72.10.160.170:28629,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bc730>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://103.171.83.197:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677b8e0>, 'Connection to 103.171.83.197 timed out. (connect timeout=5)')))"
http://41.72.213.182:8090,0,Africa/Nairobi,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc3ac0>, 'Connection to 41.72.213.182 timed out. (connect timeout=5)')))"
http://91.92.213.58:8080,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed5de0>, 'Connection to 91.92.213.58 timed out. (connect timeout=5)')))"
http://103.171.245.137:1080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed5ea0>, 'Connection to 103.171.245.137 timed out. (connect timeout=5)')))"
http://103.86.109.38:80,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed5c90>, 'Connection to 103.86.109.38 timed out. (connect timeout=5)')))"
http://47.83.192.255:8888,0,Asia/Hong_Kong,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://23.82.137.159:80,0,America/New_York,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://45.224.22.63:999,0,America/Guayaquil,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677be20>, 'Connection to 45.224.22.63 timed out. (connect timeout=5)')))"
http://103.172.120.37:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd9f0>, 'Connection to 103.172.120.37 timed out. (connect timeout=5)')))"
http://147.45.104.252:80,0,Europe/Moscow,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://121.101.131.67:1111,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc06d0>, 'Connection to 121.101.131.67 timed out. (connect timeout=5)')))"
http://51.68.199.120:3128,0,Europe/London,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc0790>, 'Connection to 51.68.199.120 timed out. (connect timeout=5)')))"
http://119.92.69.184:8080,200,Asia/Manila,Asia/Manila,
http://188.253.112.218:80,0,Asia/Hong_Kong,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7bc1b10>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://66.29.128.246:54817,0,America/Phoenix,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7ed7f10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://67.43.228.252:16049,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67be1a0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://77.245.99.164:81,0,Asia/Oral,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b677b130>, 'Connection to 77.245.99.164 timed out. (connect timeout=5)')))"
http://154.85.58.149:80,0,Asia/Singapore,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://157.66.16.52:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7ed6050>, 'Connection to 157.66.16.52 timed out. (connect timeout=5)')))"
http://114.9.26.238:8080,0,Asia/Makassar,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7bc3910>, 'Connection to 114.9.26.238 timed out. (connect timeout=5)')))"
http://59.53.80.122:10024,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 502 Bad Gateway')))"
http://121.227.118.157:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bc700>: Failed to establish a new connection: [Errno 111] Connection refused')))"
